TRIP
DATE 2025-03-23
DECLINATION -0.24112926
DATA
6.19	6.20	152.74	-28.81	1.308	>
6.20		280.50	-1.16	0.414	>
6.20		253.66	71.02	0.709	>
6.20		224.35	-52.81	0.738	>
6.20		225.92	-18.41	0.795	>
6.20		225.70	-18.96	0.800	>
6.20		106.20	-6.15	0.415	>
6.20		43.05	-85.93	0.441	>
6.20		127.64	28.54	0.284	>
6.20		186.33	-15.63	2.545	>
6.20		186.20	-15.46	2.545	>
6.20		186.10	-15.35	2.539	>
6.20	6.21	225.37	-19.34	0.811	>
6.21	6.20.1	186.21	-15.48	2.543	>
6.20.1		99.22	5.25	0.439	>
6.20.1		65.15	60.91	0.598	>
6.20.1		75.37	-51.97	0.377	>
6.20.1		190.98	71.72	1.332	>
6.20.1		192.09	65.03	4.234	>
6.20.1		197.05	65.91	4.870	>
6.20.1		182.10	30.05	0.916	>
6.20.1		164.22	25.69	1.090	>
6.20.1		168.43	-23.82	0.807	>
6.20.1		168.46	-23.79	0.812	>
6.20.1		168.47	-23.53	0.810	>
6.20.1	6.20.2	168.45	-23.72	0.810	>
6.20.2		274.66	2.36	0.490	>
6.20.2		68.13	69.51	0.542	>
6.20.2		227.45	72.82	1.599	>
6.20.2		203.98	-27.61	1.717	>
6.20.2		203.74	-27.46	1.720	>
6.20.2		203.72	-27.55	1.720	>
6.20.2	6.20.3	203.81	-27.54	1.719	>
6.20.3		93.03	4.42	0.476	>
6.20.3		194.16	-2.25	2.430	>
6.20.3		169.59	-4.84	2.786	>
6.20.3		179.75	-3.74	6.177	>
6.20.3		196.22	44.84	3.175	>
6.20.3		195.95	45.19	3.179	>
6.20.3		195.85	45.30	3.183	>
6.20.3	6.20.4	196.01	45.11	3.179	>
6.20.4		83.25	-2.33	1.075	>
6.20.4		308.18	9.02	1.121	>
6.20.4		11.81	19.77	2.394	>
6.20.4		8.97	32.66	2.491	>
6.20.4		4.22	57.99	3.698	>
6.20.4		120.24	-73.88	4.257	>
6.20.4		149.79	-65.30	4.187	>
6.20.4		165.50	-18.50	1.321	>
6.20.4		152.79	-51.70	3.250	>
6.20.4		108.18	-76.00	5.813	>
6.20.4		151.00	-62.47	2.942	>
6.20.4		151.14	-62.52	2.962	>
6.20.4		151.16	-62.39	2.961	>
6.20.4	6.20.5	151.10	-62.46	2.955	>
6.20.5		351.64	-70.54	3.608	>
6.20.5		172.57	-87.90	1.423	>
6.20.5		182.10	-2.33	3.647	>
6.20.5		183.05	5.66	4.020	>
6.20.5		181.44	-4.27	3.123	>
6.20.5		181.40	-3.97	3.119	>
6.20.5		181.55	-4.00	3.136	>
6.20.5	6.20.6	181.46	-4.08	3.126	>
6.20.6		116.15	21.03	0.313	>
6.20.6		279.51	-14.32	0.233	>
6.20.6		250.03	71.04	1.189	>
6.20.6		211.50	50.57	1.431	>
6.20.6		210.86	51.03	1.432	>
6.20.6		210.97	51.16	1.429	>
6.20.6	6.20.7	211.11	50.92	1.431	>
6.20.7		109.17	13.52	0.444	>
6.20.7		155.98	-82.52	0.661	>
6.20.7		52.02	82.02	1.458	>
6.20.7		167.47	53.93	1.319	>
6.20.7		167.07	54.44	1.330	>
6.20.7		166.82	54.80	1.312	>
6.20.7	6.20.8	167.12	54.39	1.320	>
6.20.8		276.80	-3.69	0.460	>
6.20.8		201.84	-14.22	1.832	>
6.20.8		207.42	17.49	2.087	>
6.20.8		208.64	-44.78	1.696	>
6.20.8		2.41	6.43	1.755	>

PLAN
STATIONS
0.000	0.000	0
